lon,lat,name,address,pname,cityname,business_area,type,typecode,id,type1,type2,type3,type4
116.07900702523384,40.11109034379549,北京凤凰岭自然风景公园-南天门,苏家坨镇凤凰岭路1号北京凤凰岭自然风景公园内,北京市,北京市,,风景名胜;风景名胜;风景名胜,110200,B0FFFVO9HZ,风景名胜,风景名胜,风景名胜,
116.08162630051541,40.11234886102053,曲径洞天,凤凰岭路19号北京凤凰岭自然风景公园,北京市,北京市,,风景名胜;风景名胜相关;旅游景点,110000,B0FFG6RK3Y,风景名胜,风景名胜相关,旅游景点,
116.08419600790444,40.11333672641891,北京凤凰岭自然风景公园-仙人足迹,凤凰岭路19号北京凤凰岭自然风景公园,北京市,北京市,,风景名胜;风景名胜;风景名胜,110200,B0FFFVNUXN,风景名胜,风景名胜,风景名胜,
116.0796419564308,40.1102880475183,北京凤凰岭景区-灵石,(北京凤凰岭自然风景区公园),北京市,北京市,,风景名胜;风景名胜相关;旅游景点,110000,B0G1L63R53,风景名胜,风景名胜相关,旅游景点,
116.08588721049117,40.112542262324034,凤凰岭自然风景区-财神庙,凤凰岭路1号北京凤凰岭自然风景公园,北京市,北京市,,风景名胜;风景名胜;寺庙道观,110205,B0FFHW4E67,风景名胜,风景名胜,寺庙道观,
116.08717257872692,40.11113306165133,凤凰岭玲珑塔,凤凰岭路19号北京凤凰岭自然风景公园,北京市,北京市,,风景名胜;风景名胜相关;旅游景点,110000,B0FFG6RK3X,风景名胜,风景名胜相关,旅游景点,
116.08088413253203,40.11456203408852,北京凤凰岭自然风景公园-桃源观,凤凰岭路19号北京凤凰岭自然风景公园,北京市,北京市,,风景名胜;风景名胜;寺庙道观,110205,B0FFF33RN5,风景名胜,风景名胜,寺庙道观,
116.09038860071819,40.1254663440042,宝云禅院,后二路,北京市,北京市,,风景名胜;风景名胜;风景名胜,110200,B0HDGHMXCI,风景名胜,风景名胜,风景名胜,
116.0906677180317,40.125363333812096,宝云观音院,后二路(北京后花园),北京市,北京市,,风景名胜;风景名胜;风景名胜,110200,B0HDG4M0LA,风景名胜,风景名胜,风景名胜,
116.0786298791899,40.10537503183853,北京凤凰岭景区,凤凰岭路19号,北京市,北京市,,风景名胜;风景名胜;国家级景点,110202,B000A7K91S,风景名胜,风景名胜,国家级景点,
116.07895391627339,40.0811526209993,七王坟,西郊北安河西北妙高峰古香道,北京市,北京市,,风景名胜;风景名胜;风景名胜,110200,B000A4ECC0,风景名胜,风景名胜,风景名胜,
116.08820508365746,40.09346223881137,车耳营关帝庙,聂各庄,北京市,北京市,,风景名胜;风景名胜;寺庙道观,110205,B000A7VN01,风景名胜,风景名胜,寺庙道观,
116.09236682319163,40.06833060328926,阳台山自然风景区,北安河翠微家园阳台山度假村,北京市,北京市,,风景名胜;风景名胜;风景名胜,110200,B000A7R0SE,风景名胜,风景名胜,风景名胜,
116.08063223119802,40.0909990082758,吕祖洞,[],北京市,北京市,,风景名胜;风景名胜;风景名胜,110200,B000A85BXV,风景名胜,风景名胜,风景名胜,
116.08249691362836,40.075945168454645,龙潭谷景区,七王坟路(阳台山自然风景区东北侧),北京市,北京市,,风景名胜;风景名胜;风景名胜,110200,B000A8XRQX,风景名胜,风景名胜,风景名胜,
116.08095621822697,40.067438423429,金山寺,北安河乡境内距颐和园17公里阳台山自然风景区内,北京市,北京市,,风景名胜;风景名胜;寺庙道观,110205,B0FFGQ0AJJ,风景名胜,风景名胜,寺庙道观,
116.06088078830722,40.07224814389228,妙高峰,(阳台山自然风景区西侧),北京市,北京市,,风景名胜;风景名胜;风景名胜,110200,B0FFHWML7B,风景名胜,风景名胜,风景名胜,
116.08394483224112,40.07605558843336,圣琼佩斯故居,七王坟路(阳台山自然风景区东北侧约50米),北京市,北京市,,风景名胜;风景名胜;风景名胜,110200,B0FFKZMLJX,风景名胜,风景名胜,风景名胜,
116.0511278730537,40.075494483992244,妙峰云海,[],北京市,北京市,,风景名胜;风景名胜;风景名胜,110200,B0GRMZXC69,风景名胜,风景名胜,风景名胜,
116.06800308831353,40.06968750580196,状元石,"北安河乡境内,距颐和园17公里阳台山自然风景区内",北京市,北京市,,风景名胜;风景名胜相关;旅游景点,110000,B0FFHZQI02,风景名胜,风景名胜相关,旅游景点,
116.08460257342631,40.093590140953246,北京市车耳营民俗旅游村,苏家坨镇车耳营村村民委员会,北京市,北京市,,风景名胜;风景名胜相关;旅游景点,110000,B000A9PIAW,风景名胜,风景名胜相关,旅游景点,
116.08508513730257,40.07394634081283,中法友谊亭,龙潭谷景区内,北京市,北京市,,风景名胜;风景名胜;风景名胜,110200,B0FFGP78VA,风景名胜,风景名胜,风景名胜,
116.05925761612917,40.067587750602264,妙儿洼茶棚遗址,"北安河乡境内,距颐和园17公里阳台山自然风景区内",北京市,北京市,,风景名胜;风景名胜;风景名胜,110200,B0FFHZR1MU,风景名胜,风景名胜,风景名胜,
116.07273340990263,40.069212928574736,玉仙台茶棚,阳台山景区,北京市,北京市,,风景名胜;风景名胜;风景名胜,110200,B0FFHWM9W9,风景名胜,风景名胜,风景名胜,
116.07739725949193,40.06711249997181,瞻云庙,北安河乡境内距颐和园17公里阳台山自然风景区内,北京市,北京市,,风景名胜;风景名胜;寺庙道观,110205,B0FFHZPU1T,风景名胜,风景名胜,寺庙道观,
116.08650506091838,40.083390313266534,紫云台香草园,七王坟村七王坟路,北京市,北京市,,风景名胜;风景名胜相关;旅游景点,110000,B0FFG7O9SN,风景名胜,风景名胜相关,旅游景点,
116.0800083960175,40.06756590736013,善来金阶,"北安河乡境内,距颐和园17公里阳台山自然风景区内",北京市,北京市,,风景名胜;风景名胜相关;旅游景点,110000,B0FFGRMZS7,风景名胜,风景名胜相关,旅游景点,
116.0453070972734,40.078337391765665,千亩玫瑰园景区,002县道,北京市,北京市,,风景名胜;风景名胜;风景名胜,110200,B000A08883,风景名胜,风景名胜,风景名胜,
116.08632601295128,40.068102358593684,骆驼石,北安河乡阳台山自然风景区内,北京市,北京市,,风景名胜;风景名胜相关;旅游景点,110000,B0FFGRMZS3,风景名胜,风景名胜相关,旅游景点,
116.08188951938553,40.102671521630214,水帘洞,苏家坨镇凤凰岭路19号北京凤凰岭自然风景区公园内,北京市,北京市,,风景名胜;风景名胜相关;旅游景点,110000,B0G1ZX5PX4,风景名胜,风景名胜相关,旅游景点,
116.08503262666581,40.101057438037444,三慧堂,苏家坨镇凤凰岭路19号北京凤凰岭自然风景区公园内,北京市,北京市,,风景名胜;风景名胜相关;旅游景点,110000,B0FFHZQ48T,风景名胜,风景名胜相关,旅游景点,
116.0851655680156,40.101574356595265,北京凤凰岭自然风景公园-客堂,凤凰岭路1号北京凤凰岭自然风景公园,北京市,北京市,,风景名胜;风景名胜;风景名胜,110200,B0FFFVO69C,风景名胜,风景名胜,风景名胜,
116.08287891565438,40.06796751720411,阳台山自然风景区东门-检票口,管家岭路,北京市,北京市,,风景名胜;风景名胜相关;旅游景点,110000,B0FFHZQYM5,风景名胜,风景名胜相关,旅游景点,
116.0580050305982,40.0629528954821,萝芭地北尖,[],北京市,北京市,,风景名胜;风景名胜相关;旅游景点,110000,B0FFM1EATU,风景名胜,风景名胜相关,旅游景点,
116.0817452415152,40.10495940743703,凤凰岭云梯,(北京凤凰岭自然风景区公园),北京市,北京市,,风景名胜;风景名胜相关;旅游景点,110000,B0HB3Y7M3K,风景名胜,风景名胜相关,旅游景点,
116.08817900837357,40.06305926821767,鹫峰金仙庵遗址,苏家坨镇秀峰寺路5号北京鹫峰国家森林公园鹫峰国家森林公园内,北京市,北京市,,风景名胜;风景名胜;风景名胜,110200,B0FFI0HJBE,风景名胜,风景名胜,风景名胜,
116.08663780888384,40.0622846358905,金山泉,苏家坨镇北安河村西鹫峰国家森林公园内,北京市,北京市,,风景名胜;风景名胜;风景名胜,110200,B0FFFOJXUC,风景名胜,风景名胜,风景名胜,
116.07167410237716,40.1081080918864,滴水岩,(北京凤凰岭自然风景区公园),北京市,北京市,,风景名胜;风景名胜相关;旅游景点,110000,B0G1GXRPLG,风景名胜,风景名胜相关,旅游景点,
116.07688539300204,40.05992327722588,北京鹫峰国家森林公园-石道阵,苏家坨镇秀峰寺路5号北京鹫峰国家森林公园鹫峰国家森林公园内,北京市,北京市,,风景名胜;风景名胜相关;旅游景点,110000,B0FFIA71YK,风景名胜,风景名胜相关,旅游景点,
116.0758437934543,40.060402982870684,北京鹫峰国家森林公园-望京塔,(北京鹫峰国家森林公园),北京市,北京市,,风景名胜;风景名胜;风景名胜,110200,B0FFFX3YNL,风景名胜,风景名胜,风景名胜,
116.08908493292094,40.104158288624085,北线景区,苏家坨镇凤凰岭路19号北京凤凰岭自然风景区公园内,北京市,北京市,,风景名胜;风景名胜相关;旅游景点,110000,B0GR0NV5SW,风景名胜,风景名胜相关,旅游景点,
116.08675492753312,40.061505654323206,望月石,苏家坨镇秀峰寺路5号北京鹫峰国家森林公园鹫峰国家森林公园内,北京市,北京市,,风景名胜;风景名胜相关;旅游景点,110000,B0FFI0HCP2,风景名胜,风景名胜相关,旅游景点,
116.08652867342488,40.10186795512395,老子像,苏家坨镇凤凰岭路1号北京凤凰岭自然风景公园,北京市,北京市,,风景名胜;风景名胜相关;旅游景点,110000,B0HBKKNFUY,风景名胜,风景名胜相关,旅游景点,
116.08738302711396,40.06158550919569,夕阳情深,苏家坨镇秀峰寺路5号北京鹫峰国家森林公园鹫峰国家森林公园内,北京市,北京市,,风景名胜;风景名胜相关;旅游景点,110000,B0FFI0HDIV,风景名胜,风景名胜相关,旅游景点,
116.08664280873164,40.062291634258436,北京鹫峰国家森林公园-今山泉,苏家坨镇北安河村西鹫峰国家森林公园内金山泉附近,北京市,北京市,,风景名胜;风景名胜;风景名胜,110200,B000A9PIB3,风景名胜,风景名胜,风景名胜,
116.08594798151745,40.06025193490331,北京鹫峰国家森林公园-红叶谷,苏家坨镇秀峰寺路5号北京鹫峰国家森林公园鹫峰国家森林公园内,北京市,北京市,,风景名胜;风景名胜相关;旅游景点,110000,B0FFI0HEK4,风景名胜,风景名胜相关,旅游景点,
116.08165571779284,40.10909611579237,仙人排队,北京凤凰岭自然风景公园,北京市,北京市,,风景名胜;风景名胜相关;旅游景点,110000,B0FFKIW155,风景名胜,风景名胜相关,旅游景点,
116.0806362189357,40.06015902555555,歇脚石,鹫峰国家森林公园附近,北京市,北京市,,风景名胜;风景名胜;风景名胜,110200,B0FFF5QSI3,风景名胜,风景名胜,风景名胜,
116.08767018797957,40.0607874983365,点将台,苏家坨镇秀峰寺路5号北京鹫峰国家森林公园鹫峰国家森林公园内,北京市,北京市,,风景名胜;风景名胜相关;旅游景点,110000,B0FFI0HCLE,风景名胜,风景名胜相关,旅游景点,
116.08875548032273,40.060543325433336,北京鹫峰国家森林公园-金龟探海,苏家坨镇秀峰寺路5号北京鹫峰国家森林公园鹫峰国家森林公园内,北京市,北京市,,风景名胜;风景名胜相关;旅游景点,110000,B0FFI0HA2H,风景名胜,风景名胜相关,旅游景点,
116.08595474197355,40.0930447709929,北京凤凰岭自然风景公园车耳营,车耳营路与车耳路交叉口西南150米,北京市,北京市,,风景名胜;公园广场;公园,110101,B000A96G9Q,风景名胜,公园广场,公园,
116.08879154090776,40.06015034335226,北京鹫峰国家森林公园-鹫峰石刻,苏家坨镇秀峰寺路5号北京鹫峰国家森林公园鹫峰国家森林公园内,北京市,北京市,,风景名胜;风景名胜相关;旅游景点,110000,B0FFI0HCXY,风景名胜,风景名胜相关,旅游景点,
116.09059000704809,40.06105709667921,千年登山古道,苏家坨镇秀峰寺路5号北京鹫峰国家森林公园鹫峰国家森林公园内,北京市,北京市,,风景名胜;风景名胜相关;旅游景点,110000,B0FFI0HFSD,风景名胜,风景名胜相关,旅游景点,
116.09065021986541,40.059585179736104,北京鹫峰国家森林公园-鹫峰古松,[],北京市,北京市,,风景名胜;风景名胜;风景名胜,110200,B000A9PIC5,风景名胜,风景名胜,风景名胜,
116.0910059399784,40.10922270620862,国家地震紧急救援队陈列馆,台头村路10号,北京市,北京市,,风景名胜;风景名胜;纪念馆,110204,B000AA9SB6,风景名胜,风景名胜,纪念馆,
116.0895096685033,40.060795211011474,北京鹫峰国家森林公园-古清泉石,苏家坨镇秀峰寺路5号北京鹫峰国家森林公园鹫峰国家森林公园内,北京市,北京市,,风景名胜;风景名胜相关;旅游景点,110000,B0FFI0HFUP,风景名胜,风景名胜相关,旅游景点,
116.08936380322656,40.05940231056243,北京鹫峰国家森林公园-鹫峰主峰,苏家坨镇秀峰寺路5号北京鹫峰国家森林公园鹫峰国家森林公园内,北京市,北京市,,风景名胜;风景名胜相关;旅游景点,110000,B000A96FY2,风景名胜,风景名胜相关,旅游景点,
116.07886828180017,40.05531828314857,北京鹫峰国家森林公园,苏家坨镇北安河村西,北京市,北京市,,风景名胜;风景名胜;省级景点,110203,B000A08881,风景名胜,风景名胜,省级景点,
116.08015487887567,40.040351379237805,灵汐泉,大工村西200米,北京市,北京市,,风景名胜;风景名胜;风景名胜,110200,B0G2X5KB30,风景名胜,风景名胜,风景名胜,
116.04349300573637,40.03981838684962,仰山栖隐寺(装修中),仰山栖隐寺(妙峰山路东),北京市,北京市,,风景名胜;风景名胜;寺庙道观,110205,B000A9JV1O,风景名胜,风景名胜,寺庙道观,
116.0824866755304,40.03910032229862,高时明墓,苏家坨镇大工村,北京市,北京市,,风景名胜;风景名胜相关;旅游景点,110000,B0G1MMWLJA,风景名胜,风景名胜相关,旅游景点,
116.04450549027484,40.01878033617843,关帝庙,002县道北150米,北京市,北京市,,风景名胜;风景名胜;寺庙道观,110205,B000A9JT33,风景名胜,风景名胜,寺庙道观,
116.04681434582093,40.04412044249647,仰神寺,[],北京市,北京市,,风景名胜;风景名胜;寺庙道观,110205,B000AA5FW1,风景名胜,风景名胜,寺庙道观,
116.04311143645836,40.035301417805556,樱桃植物园,妙峰山镇樱桃沟村村南200米,北京市,北京市,,风景名胜;公园广场;植物园,110103,B000A8506P,风景名胜,公园广场,植物园,
116.05766054367884,40.05521587419509,云山胜境,云山胜境(鹫峰国家森林公园西),北京市,北京市,,风景名胜;风景名胜;风景名胜,110200,B000A9PJ6Q,风景名胜,风景名胜,风景名胜,
116.05349770231076,39.989669749703545,龙凤岭,109国道东50米,北京市,北京市,,风景名胜;风景名胜;风景名胜,110200,B000A85SYP,风景名胜,风景名胜,风景名胜,
116.05743645812132,39.9731170494345,喜河湾公园,野丁路,北京市,北京市,,风景名胜;公园广场;公园,110101,B0FFM4SXO8,风景名胜,公园广场,公园,
116.08419348830571,39.9935047678937,军庄滨水休闲公园,六环军庄收费站西侧,北京市,北京市,军庄镇,风景名胜;公园广场;公园,110101,B0FFMFKJ87,风景名胜,公园广场,公园,
116.04340583378644,39.964810890982484,京西古道风景区,妙峰山镇水峪嘴村(近马致远故居),北京市,北京市,,风景名胜;风景名胜;风景名胜,110200,B000A8876K,风景名胜,风景名胜,风景名胜,
116.07810678783913,39.967995780022186,关帝庙(琉璃渠大街),琉璃渠大街84号,北京市,北京市,,风景名胜;风景名胜;寺庙道观,110205,B000A9JV7C,风景名胜,风景名胜,寺庙道观,
116.06996579080273,39.97348915494355,姜牙寺,[],北京市,北京市,,风景名胜;风景名胜;寺庙道观,110205,B0FFMHAN5U,风景名胜,风景名胜,寺庙道观,
116.04784835699759,39.9888110169113,妙峰山牌楼,妙峰山路与109国道交叉口西北50米,北京市,北京市,,风景名胜;风景名胜;风景名胜,110200,B0FFH993AQ,风景名胜,风景名胜,风景名胜,
116.08967388710663,39.974188294675116,京浪岛文化体育公园,三家店后街,北京市,北京市,,风景名胜;公园广场;公园,110101,B000A886CH,风景名胜,公园广场,公园,
116.05425978766728,39.97114021886555,京西古道古桥遗址,[],北京市,北京市,,风景名胜;风景名胜;风景名胜,110200,B0FFLJOQY6,风景名胜,风景名胜,风景名胜,
116.0870133101874,39.99686481075262,过街楼,军温路与109国道交叉口北,北京市,北京市,军庄镇,风景名胜;风景名胜;风景名胜,110200,B0FFFF7AIC,风景名胜,风景名胜,风景名胜,
116.07645861748769,39.99760966609767,花露蝴蝶园,花露蝴蝶园(109国道南),北京市,北京市,龙泉,风景名胜;风景名胜相关;旅游景点,110000,B0GKCKQGIV,风景名胜,风景名胜相关,旅游景点,
116.08053019837811,39.96744041605502,丰沙线烈士纪念碑,琉璃渠大街(琉璃渠小学西南侧约200米),北京市,北京市,龙泉,风景名胜;风景名胜;纪念馆,110204,B0GKVZ2B7X,风景名胜,风景名胜,纪念馆,
116.04722933565552,39.975370761199336,陇驾庄满族风情园,S209(石担路),北京市,北京市,,风景名胜;风景名胜相关;旅游景点,110000,B0FFLI0JI7,风景名胜,风景名胜相关,旅游景点,
116.08315577870593,39.96811918644092,三官阁过街楼,琉璃渠大街,北京市,北京市,龙泉,风景名胜;风景名胜;风景名胜,110200,B000A9JSOR,风景名胜,风景名胜,风景名胜,
116.05274596627906,39.99002102353501,谷山村景区,109国道西北70米,北京市,北京市,,风景名胜;风景名胜;风景名胜,110200,B0FFHG7MT6,风景名胜,风景名胜,风景名胜,
116.08922837671217,39.96931054100392,三家店蒲草湿地公园,三家店水库库区,北京市,北京市,,风景名胜;公园广场;公园,110101,B0FFG17TRW,风景名胜,公园广场,公园,
116.06613936886446,39.93423482875597,西山大坡,门头沟路47号,北京市,北京市,东辛房村,风景名胜;风景名胜相关;旅游景点,110000,B0FFIB99SE,风景名胜,风景名胜相关,旅游景点,
116.08274522239331,39.941546398449965,北京基督教会门头沟堂,门头沟路38号29室,北京市,北京市,门头沟,风景名胜;风景名胜;教堂,110206,B000A8XDQB,风景名胜,风景名胜,教堂,
116.07617089750218,39.926494720086026,中门寺生态园,中门寺街71号,北京市,北京市,门头沟,风景名胜;风景名胜;风景名胜,110200,B000A8U0NN,风景名胜,风景名胜,风景名胜,
116.06287863052182,39.93734572735813,栖霞亭,石巷路,北京市,北京市,东辛房村,风景名胜;风景名胜相关;旅游景点,110000,B0FFL3CTUA,风景名胜,风景名胜相关,旅游景点,
116.08081207374016,39.93688447460522,清真寺,东辛房东街与增产南路交叉口西南50米,北京市,北京市,门头沟,风景名胜;风景名胜;回教寺,110207,B0FFGI8BT2,风景名胜,风景名胜,回教寺,
116.09014053108181,39.93928862224453,黑山公园,黑山大街12号,北京市,北京市,门头沟,风景名胜;公园广场;公园,110101,B000A09674,风景名胜,公园广场,公园,
116.07522106987663,39.94428070848951,党建文化广场,,北京市,北京市,龙泉,风景名胜;公园广场;城市广场,110105,B0G0R5D6DT,风景名胜,公园广场,城市广场,
116.07223478226194,39.94481714808925,虬龙观景平台,九龙路南侧,北京市,北京市,龙泉,风景名胜;风景名胜;风景名胜,110200,B0FFMA9FGA,风景名胜,风景名胜,风景名胜,
116.07675034350343,39.944388599557335,石泉公园,增北路与龙山街交叉口北100米,北京市,北京市,龙泉,风景名胜;公园广场;公园,110101,B0FFGJTAKX,风景名胜,公园广场,公园,
116.0540716129628,39.92824323440816,门头沟之源,滑石道与门头沟路交叉口西北50米,北京市,北京市,门头沟,风景名胜;风景名胜;风景名胜,110200,B0FFGI8A7M,风景名胜,风景名胜,风景名胜,
116.05278378551921,39.9286184108701,窑神庙公园,滑石道,北京市,北京市,龙泉,风景名胜;公园广场;公园,110101,B0FFHJ4QWP,风景名胜,公园广场,公园,
116.05237260208033,39.92792115301742,圈门过街楼,门头口街1号东60米,北京市,北京市,龙泉,风景名胜;风景名胜相关;旅游景点,110000,B0FFH56PX1,风景名胜,风景名胜相关,旅游景点,
116.07774473774064,39.946061871956054,怡心亭,福源路(龙门新区),北京市,北京市,龙泉,风景名胜;风景名胜相关;旅游景点,110000,B0FFLIDZBF,风景名胜,风景名胜相关,旅游景点,
116.07751286064665,39.95354972820333,清水禅寺,九龙路与和平路交叉口东北150米,北京市,北京市,,风景名胜;风景名胜;寺庙道观,110205,B0FFHC4WOD,风景名胜,风景名胜,寺庙道观,
116.09179067940828,39.95098907664591,长城公园,城子大街37号,北京市,北京市,门头沟,风景名胜;公园广场;公园,110101,B000A8X45Y,风景名胜,公园广场,公园,
116.07789418166315,39.92663055095317,中门寺观景台,中门寺,北京市,北京市,门头沟,风景名胜;风景名胜;寺庙道观,110205,B000A8XL4W,风景名胜,风景名胜,寺庙道观,
116.0920555960421,39.95256301241636,京门铁路遗址公园,首都经济贸易大学门头沟区教学部对面,北京市,北京市,门头沟,风景名胜;公园广场;公园,110101,B000A8U1Y2,风景名胜,公园广场,公园,
116.08035320607877,39.952122110233965,周自齐墓,九龙路与和平路交叉口西南50米,北京市,北京市,龙泉,风景名胜;风景名胜相关;旅游景点,110000,B0FFHRFVAP,风景名胜,风景名胜相关,旅游景点,
116.08705030773093,39.91139324335737,门头沟天主堂,石龙西路88号,北京市,北京市,门头沟,风景名胜;风景名胜;教堂,110206,B0FFKRPWHG,风景名胜,风景名胜,教堂,
116.07701312835324,39.952991082291355,崇化寺,福源路,北京市,北京市,,风景名胜;风景名胜;寺庙道观,110205,B0FFGAQTCO,风景名胜,风景名胜,寺庙道观,
116.09139431564053,39.95249202737172,阳光公园,城子中街与城子西街交叉口东北100米,北京市,北京市,门头沟,风景名胜;公园广场;公园,110101,B0FFGI8AJ1,风景名胜,公园广场,公园,
116.09203692965178,39.949901116773276,京门铁路广场,城子大街49-2附近,北京市,北京市,门头沟,风景名胜;公园广场;公园广场,110100,B000AA1D6A,风景名胜,公园广场,公园广场,
116.06938184426149,39.89903377013897,万佛寺,[],北京市,北京市,,风景名胜;风景名胜;寺庙道观,110205,B0FFJRXDY5,风景名胜,风景名胜,寺庙道观,
